match_id,patch,winning_team,baron_diff,dragon_diff,tower_diff,best_champ,best_lane
NA1_5367461503,15.18.710.2811,200,0,1,9,Karthus,JUNGLE
NA1_5367437050,15.18.710.2811,200,0,1,4,Aatrox,TOP
NA1_5375408010,15.19.713.5912,100,2,2,8,Yasuo,MIDDLE
NA1_5375372519,15.19.713.5912,100,1,0,3,Viego,JUNGLE
NA1_5375326490,15.19.713.5912,200,1,2,7,Khazix,JUNGLE
NA1_5375292411,15.19.713.5912,100,0,2,11,Jayce,MIDDLE
NA1_5375189412,15.19.713.5912,200,0,1,6,Jax,TOP
NA1_5374693915,15.19.713.5912,200,0,4,7,JarvanIV,JUNGLE
NA1_5374197880,15.18.710.2811,100,0,3,5,Qiyana,JUNGLE
NA1_5373617904,15.18.710.2811,200,0,2,7,Ziggs,BOTTOM
NA1_5373470092,15.18.710.2811,200,0,3,7,Ekko,MIDDLE
NA1_5372484054,15.18.710.2811,100,0,3,8,Corki,BOTTOM
NA1_5372469144,15.18.710.2811,100,-1,-2,3,Rengar,JUNGLE
NA1_5372455032,15.18.710.2811,200,2,5,4,Corki,BOTTOM
NA1_5372372789,15.18.710.2811,100,-1,4,4,Aurora,MIDDLE
NA1_5370086255,15.18.710.2811,200,1,4,6,Nidalee,JUNGLE
NA1_5370067191,15.18.710.2811,200,1,1,8,Ryze,MIDDLE
NA1_5370037542,15.18.710.2811,200,1,3,6,Kalista,BOTTOM
NA1_5370006484,15.18.710.2811,200,0,-1,2,Sylas,MIDDLE
NA1_5369466874,15.18.710.2811,200,0,1,3,Twitch,BOTTOM
NA1_5368918298,15.18.710.2811,100,1,-1,8,Tristana,MIDDLE
NA1_5368209748,15.18.710.2811,100,0,1,3,Rengar,JUNGLE
NA1_5375506211,15.19.713.5912,200,0,1,5,Yone,MIDDLE
NA1_5375490212,15.19.713.5912,200,0,4,2,Kaisa,BOTTOM
NA1_5375473605,15.19.713.5912,200,1,4,5,Sylas,JUNGLE
NA1_5375457657,15.19.713.5912,100,0,-2,5,Katarina,MIDDLE
NA1_5375439146,15.19.713.5912,200,1,2,9,Akshan,MIDDLE
NA1_5375349352,15.19.713.5912,100,1,-2,-1,LeeSin,JUNGLE
NA1_5375307203,15.19.713.5912,100,1,3,5,Riven,TOP
NA1_5375257972,15.19.713.5912,200,1,4,6,Volibear,TOP
NA1_5374302434,15.19.713.5912,200,0,1,2,Cassiopeia,BOTTOM
NA1_5374291868,15.19.713.5912,100,1,-1,6,Fiora,TOP
NA1_5374282872,15.19.713.5912,200,0,2,9,Varus,BOTTOM
NA1_5374268103,15.19.713.5912,200,1,4,6,Morgana,JUNGLE
NA1_5374260524,15.19.713.5912,100,0,1,5,Azir,MIDDLE
NA1_5374251539,15.19.713.5912,100,0,-1,5,Singed,TOP
NA1_5374243542,15.19.713.5912,100,1,-2,6,Cassiopeia,MIDDLE
NA1_5374237862,15.19.713.5912,200,0,0,4,Sylas,JUNGLE
NA1_5378555495,15.19.715.1836,100,1,-1,5,Kayle,MIDDLE
NA1_5377218705,15.19.714.7225,100,1,-3,4,Rumble,TOP
NA1_5377190975,15.19.714.7225,100,0,3,9,Ambessa,TOP
NA1_5377150582,15.19.714.7225,100,0,3,2,Smolder,MIDDLE
NA1_5377121862,15.19.714.7225,100,1,4,8,Brand,JUNGLE
NA1_5376808400,15.19.714.7225,100,1,2,8,Diana,JUNGLE
NA1_5376782035,15.19.714.7225,200,0,3,10,Akshan,MIDDLE
NA1_5376751923,15.19.714.7225,100,0,4,8,Sylas,MIDDLE
NA1_5376690706,15.19.714.7225,200,1,4,8,Kaisa,BOTTOM
NA1_5376614294,15.19.714.7225,100,0,-2,2,Ambessa,TOP
NA1_5376553981,15.19.714.7225,200,0,1,8,Irelia,MIDDLE
NA1_5376311542,15.19.714.7225,100,0,4,9,Sion,TOP
NA1_5376181293,15.19.714.7225,200,0,4,5,Ambessa,TOP
NA1_5376132216,15.19.714.7225,100,1,4,10,Graves,JUNGLE
NA1_5376013894,15.19.714.7225,100,2,2,3,Zyra,BOTTOM
NA1_5375968066,15.19.714.7225,100,0,2,5,Rumble,JUNGLE
NA1_5373989592,15.18.710.2811,200,0,4,2,Ahri,MIDDLE
NA1_5373928084,15.18.710.2811,100,0,3,8,Yorick,TOP
NA1_5372942577,15.18.710.2811,200,1,1,4,Heimerdinger,TOP
NA1_5372908015,15.18.710.2811,200,0,4,8,KogMaw,BOTTOM
NA1_5372882691,15.18.710.2811,100,0,1,1,Kaisa,BOTTOM
NA1_5371610970,15.18.710.2811,100,1,-1,5,Sylas,MIDDLE
NA1_5371575881,15.18.710.2811,100,1,1,7,Jax,TOP
NA1_5369734947,15.18.710.2811,100,1,4,7,Velkoz,MIDDLE
NA1_5369723877,15.18.710.2811,200,1,4,5,Fiora,TOP
NA1_5369704282,15.18.710.2811,100,0,3,4,KogMaw,BOTTOM
NA1_5367939155,15.18.710.2811,200,0,4,8,Ambessa,MIDDLE
NA1_5367918139,15.18.710.2811,100,1,0,5,Tristana,BOTTOM
NA1_5366214988,15.18.710.2811,200,-1,1,3,Akali,MIDDLE
NA1_5366187842,15.18.710.2811,100,0,0,2,Ashe,BOTTOM
NA1_5365213959,15.17.708.5788,100,0,3,6,Jayce,TOP
NA1_5365174676,15.17.708.5788,100,1,3,7,Viktor,MIDDLE
NA1_5365140666,15.17.708.5788,100,0,4,10,Leblanc,MIDDLE
NA1_5374647251,15.19.713.5912,100,0,-1,8,Ezreal,BOTTOM
NA1_5374499175,15.19.713.5912,100,1,2,9,Diana,JUNGLE
NA1_5374442014,15.19.713.5912,200,1,4,5,Ziggs,BOTTOM
NA1_5373914155,15.18.710.2811,200,0,2,1,Sylas,MIDDLE
NA1_5373875895,15.18.710.2811,100,0,2,2,Varus,BOTTOM
NA1_5373860684,15.18.710.2811,100,0,-1,1,Kayn,JUNGLE
NA1_5373216816,15.18.710.2811,200,1,1,8,Taliyah,MIDDLE
NA1_5373197651,15.18.710.2811,100,0,-1,2,Yone,MIDDLE
NA1_5370987923,15.18.710.2811,200,0,3,2,Aurora,MIDDLE
NA1_5370355323,15.18.710.2811,100,1,4,6,Swain,BOTTOM
NA1_5369230386,15.18.710.2811,100,0,3,9,Lucian,BOTTOM
NA1_5369207491,15.18.710.2811,100,1,-1,7,Vayne,TOP
NA1_5364973816,15.17.708.5788,100,2,1,0,Belveth,JUNGLE
NA1_5364947534,15.17.708.5788,200,-1,-1,4,Mel,MIDDLE
NA1_5363055848,15.17.708.5788,100,1,1,3,Rumble,TOP
NA1_5363035206,15.17.708.5788,200,0,2,4,Lillia,JUNGLE
NA1_5363007602,15.17.708.5788,100,1,2,8,Rumble,TOP
NA1_5359869480,15.17.708.5788,200,1,3,3,Tristana,BOTTOM
NA1_5359817516,15.17.708.5788,100,0,2,8,Yorick,TOP
NA1_5375683759,15.19.713.5912,200,0,-3,8,Vex,MIDDLE
NA1_5375637819,15.19.713.5912,100,2,3,4,Aphelios,BOTTOM
NA1_5371368858,15.18.710.2811,200,0,0,9,Nocturne,JUNGLE
NA1_5371354320,15.18.710.2811,200,0,3,4,Ezreal,BOTTOM
NA1_5371332681,15.18.710.2811,200,1,2,8,Corki,BOTTOM
NA1_5371324973,15.18.710.2811,200,0,3,2,Kaisa,BOTTOM
NA1_5367960492,15.18.710.2811,200,0,3,3,Jayce,TOP
NA1_5367925449,15.18.710.2811,100,0,0,3,Twitch,BOTTOM
NA1_5367910973,15.18.710.2811,100,0,-1,2,Jax,TOP
NA1_5367871266,15.18.710.2811,200,0,2,4,Lux,BOTTOM
NA1_5366060586,15.18.710.2811,100,1,2,3,Kennen,TOP
NA1_5366039402,15.18.710.2811,100,0,2,9,Hwei,MIDDLE
NA1_5366027403,15.18.710.2811,200,0,4,6,Yone,TOP
NA1_5378024140,15.19.715.1836,200,1,-2,8,Smolder,BOTTOM
NA1_5373065882,15.18.710.2811,100,0,3,11,Ashe,BOTTOM
NA1_5372296996,15.18.710.2811,100,0,2,1,Ekko,JUNGLE
NA1_5370690069,15.18.710.2811,200,0,2,2,Jinx,BOTTOM
NA1_5370011433,15.18.710.2811,200,1,3,8,Aurora,BOTTOM
NA1_5369780267,15.18.710.2811,100,1,0,8,Zeri,BOTTOM
NA1_5367446739,15.18.710.2811,100,0,0,5,Corki,BOTTOM
NA1_5364778283,15.17.708.5788,200,0,1,5,Kayn,JUNGLE
NA1_5364772488,15.17.708.5788,100,0,3,6,Jhin,BOTTOM
NA1_5364763317,15.17.708.5788,100,1,0,8,Talon,MIDDLE
NA1_5364750086,15.17.708.5788,200,1,1,2,Karthus,BOTTOM
NA1_5364441701,15.17.708.5788,200,1,3,6,Kled,TOP
NA1_5362172186,15.17.708.5788,100,2,1,7,Lux,MIDDLE
NA1_5378910774,15.19.715.1836,200,1,2,5,Mel,MIDDLE
NA1_5378794923,15.19.715.1836,200,0,1,10,Talon,MIDDLE
NA1_5378121091,15.19.715.1836,200,1,2,5,Karthus,BOTTOM
NA1_5376693464,15.19.714.7225,200,1,4,3,Zed,MIDDLE
NA1_5376635449,15.19.714.7225,200,0,2,8,Aurora,MIDDLE
NA1_5376077917,15.19.714.7225,100,0,1,2,Aurora,MIDDLE
NA1_5375978788,15.19.714.7225,200,1,-1,9,Viktor,MIDDLE
NA1_5375207882,15.19.713.5912,200,0,1,2,Nidalee,TOP
NA1_5374738376,15.19.713.5912,200,2,1,4,Hwei,MIDDLE
NA1_5374674685,15.19.713.5912,100,1,1,4,Aurora,TOP
NA1_5372118599,15.18.710.2811,100,0,-1,11,Aurora,MIDDLE
NA1_5372096650,15.18.710.2811,200,1,0,7,Fiora,MIDDLE
NA1_5372076814,15.18.710.2811,100,1,4,7,Cassiopeia,MIDDLE
NA1_5371725737,15.18.710.2811,200,1,-1,9,Elise,JUNGLE
NA1_5376994284,15.19.714.7225,200,2,1,0,Rengar,JUNGLE
NA1_5373360974,15.18.710.2811,200,1,0,9,Swain,BOTTOM
NA1_5373331280,15.18.710.2811,100,-2,-2,4,Garen,TOP
NA1_5373314660,15.18.710.2811,100,0,2,2,Zoe,MIDDLE
NA1_5373299077,15.18.710.2811,200,0,0,6,KogMaw,BOTTOM
NA1_5373276667,15.18.710.2811,200,0,2,2,LeeSin,BOTTOM
NA1_5373256982,15.18.710.2811,100,0,3,8,Ashe,BOTTOM
NA1_5373232457,15.18.710.2811,200,1,1,7,Jinx,BOTTOM
NA1_5373211611,15.18.710.2811,200,0,3,4,Qiyana,JUNGLE
NA1_5373199177,15.18.710.2811,200,1,2,0,Karma,UTILITY
NA1_5373178395,15.18.710.2811,200,0,0,3,Kindred,JUNGLE
NA1_5373169122,15.18.710.2811,200,0,3,5,Aurora,TOP
NA1_5373154555,15.18.710.2811,100,0,-1,5,Taliyah,MIDDLE
NA1_5373144159,15.18.710.2811,200,1,3,7,Swain,BOTTOM
NA1_5372921156,15.18.710.2811,100,0,-1,9,MonkeyKing,TOP
NA1_5372891055,15.18.710.2811,100,0,2,5,Anivia,MIDDLE
NA1_5372858384,15.18.710.2811,200,0,1,9,Taliyah,JUNGLE
NA1_5372800538,15.18.710.2811,100,0,-1,2,Taliyah,MIDDLE
NA1_5372780201,15.18.710.2811,200,0,1,2,Chogath,TOP
NA1_5372759040,15.18.710.2811,200,0,2,0,Malphite,TOP
NA1_5377680415,15.19.715.1836,200,1,2,6,Ambessa,TOP
NA1_5377624916,15.19.715.1836,100,0,3,9,Rengar,JUNGLE
NA1_5377537671,15.19.715.1836,200,0,-1,5,Draven,BOTTOM
NA1_5376348450,15.19.714.7225,100,1,-1,5,Aurora,MIDDLE
NA1_5376145042,15.19.714.7225,100,1,-3,5,Aurora,MIDDLE
NA1_5375959770,15.19.714.7225,100,1,1,8,Zed,MIDDLE
NA1_5375263547,15.19.713.5912,100,1,3,6,Syndra,MIDDLE
NA1_5375124769,15.19.713.5912,100,-1,0,7,Aurora,MIDDLE
NA1_5375028158,15.19.713.5912,200,1,2,5,Aurora,MIDDLE
NA1_5371498448,15.18.710.2811,200,1,4,4,Aurora,MIDDLE
NA1_5371480753,15.18.710.2811,200,0,1,5,Jayce,TOP
NA1_5371449903,15.18.710.2811,200,2,-1,7,Kaisa,BOTTOM
NA1_5377586284,15.19.715.1836,200,1,2,7,Karthus,JUNGLE
NA1_5376698439,15.19.714.7225,100,0,0,5,MonkeyKing,JUNGLE
NA1_5374151065,15.18.710.2811,200,-1,3,3,Taliyah,MIDDLE
NA1_5374107045,15.18.710.2811,100,0,0,4,Qiyana,JUNGLE
NA1_5373969626,15.18.710.2811,100,-1,4,6,Zeri,BOTTOM
NA1_5373937416,15.18.710.2811,100,1,-2,7,Ryze,MIDDLE
NA1_5373911687,15.18.710.2811,100,0,1,9,Tristana,BOTTOM
NA1_5373890937,15.18.710.2811,200,0,1,9,Ziggs,MIDDLE
NA1_5373598356,15.18.710.2811,100,0,4,10,Corki,BOTTOM
NA1_5373575261,15.18.710.2811,200,1,4,10,Riven,MIDDLE
NA1_5373390139,15.18.710.2811,200,1,3,9,Riven,TOP
NA1_5374726148,15.19.713.5912,100,0,0,0,Jax,TOP
NA1_5374069424,15.18.710.2811,200,1,4,9,Ziggs,MIDDLE
NA1_5373236576,15.18.710.2811,200,1,0,7,Lucian,BOTTOM
NA1_5372655254,15.18.710.2811,100,1,2,-3,Smolder,BOTTOM
NA1_5372153238,15.18.710.2811,100,0,3,5,Yone,MIDDLE
NA1_5371327427,15.18.710.2811,100,0,0,3,Kaisa,BOTTOM
NA1_5370568628,15.18.710.2811,200,1,0,3,RekSai,JUNGLE
NA1_5370288852,15.18.710.2811,100,0,3,9,Ziggs,MIDDLE
NA1_5369991555,15.18.710.2811,100,1,5,10,Karthus,BOTTOM
NA1_5369118183,15.18.710.2811,200,0,2,-5,Ziggs,MIDDLE
NA1_5367352748,15.18.710.2811,100,0,-4,3,Evelynn,JUNGLE
NA1_5367331133,15.18.710.2811,200,1,4,3,Briar,JUNGLE
NA1_5367288055,15.18.710.2811,200,1,0,7,Renekton,TOP
NA1_5367279271,15.18.710.2811,200,0,0,0,Ashe,BOTTOM
NA1_5365004824,15.17.708.5788,200,1,2,9,Orianna,MIDDLE
NA1_5364934405,15.17.708.5788,200,1,4,3,Hwei,BOTTOM
NA1_5364906974,15.17.708.5788,200,1,2,5,Katarina,MIDDLE
NA1_5378989513,15.19.715.1836,100,1,3,8,Qiyana,MIDDLE
NA1_5378975271,15.19.715.1836,200,0,0,0,Diana,JUNGLE
NA1_5378881391,15.19.715.1836,200,0,1,2,DrMundo,TOP
NA1_5377766810,15.19.715.1836,200,1,2,7,Hwei,MIDDLE
NA1_5377692024,15.19.715.1836,200,-1,3,3,Draven,BOTTOM
NA1_5377574462,15.19.715.1836,100,2,0,8,Teemo,TOP
NA1_5374358952,15.19.713.5912,100,-1,3,1,Yunara,BOTTOM
NA1_5374333044,15.19.713.5912,100,0,-1,5,Jinx,BOTTOM
NA1_5374316881,15.19.713.5912,100,0,0,3,Garen,TOP
NA1_5374290851,15.19.713.5912,200,1,2,10,Fiora,TOP
NA1_5374107324,15.18.710.2811,100,1,2,4,Lucian,BOTTOM
NA1_5374083684,15.18.710.2811,200,0,1,1,Ambessa,TOP
NA1_5376025678,15.19.714.7225,200,1,2,9,Sion,TOP
NA1_5374095708,15.18.710.2811,200,-1,1,4,Sion,TOP
NA1_5374015618,15.18.710.2811,100,0,-1,4,Sion,TOP
NA1_5371061485,15.18.710.2811,200,1,3,7,Yorick,TOP
NA1_5371023028,15.18.710.2811,200,0,4,6,Sion,TOP
NA1_5369379516,15.18.710.2811,100,-2,0,1,Gragas,TOP
NA1_5369353797,15.18.710.2811,200,0,0,2,Viktor,MIDDLE
NA1_5368799352,15.18.710.2811,200,0,3,10,Belveth,JUNGLE
NA1_5368772057,15.18.710.2811,100,0,-2,8,Sivir,BOTTOM
NA1_5368086679,15.18.710.2811,200,1,3,8,Akali,MIDDLE
NA1_5364280671,15.17.708.5788,200,0,1,7,Mordekaiser,TOP
NA1_5364260757,15.17.708.5788,100,1,0,11,Ziggs,BOTTOM
NA1_5362948706,15.17.708.5788,100,0,2,10,Ambessa,TOP
NA1_5362931296,15.17.708.5788,200,2,4,4,Annie,MIDDLE
NA1_5362599438,15.17.708.5788,200,0,2,2,Sion,TOP
NA1_5362574516,15.17.708.5788,100,0,2,10,Sion,TOP
NA1_5362474840,15.17.708.5788,100,0,1,9,Tristana,BOTTOM
NA1_5371139771,15.18.710.2811,200,1,3,4,Gangplank,TOP
NA1_5371124681,15.18.710.2811,200,0,0,0,Rumble,TOP
NA1_5371109123,15.18.710.2811,200,0,2,4,Akshan,MIDDLE
NA1_5371084783,15.18.710.2811,200,0,3,10,Akshan,MIDDLE
NA1_5371050419,15.18.710.2811,200,1,3,5,Karthus,BOTTOM
NA1_5371033250,15.18.710.2811,100,0,3,6,Draven,BOTTOM
NA1_5371000025,15.18.710.2811,200,1,3,2,Volibear,JUNGLE
NA1_5370967628,15.18.710.2811,200,1,0,3,KogMaw,BOTTOM
NA1_5370948548,15.18.710.2811,100,0,0,5,Zeri,BOTTOM
NA1_5370932788,15.18.710.2811,200,0,3,4,Udyr,TOP
NA1_5378513667,15.19.715.1836,200,0,2,2,Ambessa,TOP
NA1_5378474648,15.19.715.1836,200,0,3,6,Ambessa,TOP
NA1_5378396218,15.19.715.1836,200,1,-1,7,Corki,MIDDLE
NA1_5374361432,15.19.713.5912,100,1,-1,2,Cassiopeia,BOTTOM
NA1_5374319751,15.19.713.5912,100,1,0,6,Tristana,MIDDLE
NA1_5373647928,15.18.710.2811,200,0,2,2,Hecarim,JUNGLE
NA1_5373227751,15.18.710.2811,200,-1,4,4,Jayce,TOP
NA1_5373209305,15.18.710.2811,200,0,3,9,Katarina,MIDDLE
NA1_5373184819,15.18.710.2811,100,0,4,1,Ambessa,TOP
NA1_5373156063,15.18.710.2811,100,1,2,7,Naafiri,JUNGLE
NA1_5373136012,15.18.710.2811,100,-3,3,-1,Zyra,UTILITY
NA1_5368529688,15.18.710.2811,200,1,2,6,Fiora,TOP
NA1_5368497221,15.18.710.2811,200,1,2,7,Akshan,MIDDLE
NA1_5378542755,15.19.715.1836,100,1,1,5,Urgot,JUNGLE
NA1_5377583634,15.19.714.7225,100,0,1,6,Yone,TOP
NA1_5377492339,15.19.714.7225,200,0,-1,6,Rengar,JUNGLE
NA1_5377407761,15.19.714.7225,200,0,2,7,Aurora,MIDDLE
NA1_5375989642,15.19.713.5912,200,0,1,9,Diana,JUNGLE
NA1_5377928933,15.19.715.1836,100,0,3,6,MissFortune,BOTTOM
NA1_5377757475,15.19.715.1836,100,1,2,4,Sion,TOP
NA1_5376459795,15.19.714.7225,200,0,3,9,Olaf,TOP
NA1_5374933505,15.19.713.5912,200,1,4,8,Riven,TOP
NA1_5374869876,15.19.713.5912,200,1,0,3,Corki,BOTTOM
NA1_5374563489,15.19.713.5912,200,1,3,6,Mel,BOTTOM
NA1_5374509619,15.19.713.5912,100,1,-2,4,Viego,JUNGLE
NA1_5374455524,15.19.713.5912,200,0,-1,5,Syndra,MIDDLE
NA1_5374403396,15.19.713.5912,200,1,5,4,Diana,JUNGLE
NA1_5374093742,15.18.710.2811,200,0,1,1,Ashe,BOTTOM
NA1_5374064961,15.18.710.2811,200,0,1,5,Aurora,TOP
NA1_5372266685,15.18.710.2811,200,0,2,7,Ekko,MIDDLE
NA1_5372241313,15.18.710.2811,200,1,2,3,Smolder,BOTTOM
NA1_5371145343,15.18.710.2811,200,0,3,3,Katarina,MIDDLE
NA1_5371126566,15.18.710.2811,100,0,-2,0,Smolder,BOTTOM
NA1_5371102611,15.18.710.2811,100,0,2,1,Smolder,BOTTOM
NA1_5371074342,15.18.710.2811,200,0,4,6,Ezreal,BOTTOM
NA1_5371047978,15.18.710.2811,100,1,1,7,Ekko,JUNGLE
NA1_5370798150,15.18.710.2811,100,0,0,10,Kaisa,BOTTOM
NA1_5370689117,15.18.710.2811,200,1,0,0,Lucian,BOTTOM
NA1_5370656695,15.18.710.2811,100,0,3,6,Samira,BOTTOM
NA1_5370635232,15.18.710.2811,100,0,2,8,Viktor,MIDDLE
NA1_5370604706,15.18.710.2811,200,2,0,2,Hwei,BOTTOM
NA1_5369506275,15.18.710.2811,200,2,1,6,Gwen,JUNGLE
NA1_5369445962,15.18.710.2811,200,1,-3,2,Vayne,BOTTOM
NA1_5368987878,15.18.710.2811,200,0,1,6,Samira,BOTTOM
NA1_5368722605,15.18.710.2811,100,0,-3,5,Veigar,BOTTOM
NA1_5368561773,15.18.710.2811,100,0,1,8,Viego,JUNGLE
NA1_5362238854,15.17.708.5788,200,0,1,5,Ambessa,TOP
NA1_5362226908,15.17.708.5788,200,1,-3,8,Kassadin,MIDDLE
NA1_5361648843,15.17.708.5788,200,1,3,-1,Corki,MIDDLE
NA1_5361630536,15.17.708.5788,200,1,2,3,Yorick,TOP
NA1_5361618057,15.17.708.5788,100,1,-3,9,Kassadin,MIDDLE
NA1_5361602859,15.17.708.5788,200,1,1,4,DrMundo,TOP
NA1_5360214324,15.17.708.5788,200,0,1,3,KogMaw,MIDDLE
NA1_5360201455,15.17.708.5788,100,0,1,2,Gwen,TOP
NA1_5360189722,15.17.708.5788,200,1,4,5,Sion,TOP
NA1_5360184324,15.17.708.5788,200,1,4,7,Aphelios,BOTTOM
NA1_5378590495,15.19.715.1836,200,0,3,1,Talon,JUNGLE
NA1_5378494705,15.19.715.1836,200,0,3,6,Zed,JUNGLE
NA1_5378455683,15.19.715.1836,200,0,0,0,Velkoz,MIDDLE
NA1_5376877002,15.19.714.7225,100,-1,3,7,Garen,TOP
NA1_5376829470,15.19.714.7225,200,0,1,5,Tristana,BOTTOM
NA1_5375333936,15.19.713.5912,100,0,0,3,Kaisa,BOTTOM
NA1_5375241194,15.19.713.5912,200,0,3,2,Kennen,TOP
NA1_5375046026,15.19.713.5912,200,0,2,8,MonkeyKing,JUNGLE
NA1_5374476234,15.19.713.5912,100,1,-1,7,Ambessa,TOP
NA1_5373798628,15.18.710.2811,100,1,-1,9,Zyra,BOTTOM
NA1_5377876652,15.19.715.1836,100,1,2,8,Vladimir,MIDDLE
NA1_5377794249,15.19.715.1836,100,0,2,8,Aatrox,TOP
NA1_5374888499,15.19.713.5912,100,0,3,10,Syndra,BOTTOM
NA1_5374327886,15.19.713.5912,200,1,4,10,Lucian,BOTTOM
NA1_5374300518,15.19.713.5912,200,0,1,8,Sylas,MIDDLE
NA1_5374244383,15.19.713.5912,200,0,2,2,Ambessa,MIDDLE
NA1_5372640534,15.18.710.2811,100,0,4,5,Akshan,MIDDLE
NA1_5372542936,15.18.710.2811,200,1,3,7,Viktor,MIDDLE
NA1_5372068854,15.18.710.2811,100,1,-1,7,Yone,MIDDLE
NA1_5371679102,15.18.710.2811,200,0,2,1,Ashe,BOTTOM
NA1_5365220295,15.17.708.5788,100,0,-1,7,Ezreal,BOTTOM
NA1_5365189978,15.17.708.5788,200,1,-1,4,Ryze,MIDDLE
NA1_5364963943,15.17.708.5788,200,-1,-2,1,Fiora,TOP
NA1_5364952205,15.17.708.5788,100,0,2,1,LeeSin,JUNGLE
NA1_5364935993,15.17.708.5788,200,1,4,3,Yone,MIDDLE
NA1_5364899036,15.17.708.5788,100,1,3,7,Swain,MIDDLE
NA1_5364888564,15.17.708.5788,200,0,2,0,Syndra,MIDDLE
NA1_5364879305,15.17.708.5788,100,0,-1,2,Kassadin,MIDDLE
NA1_5364860546,15.17.708.5788,200,1,-1,2,Ziggs,BOTTOM
NA1_5364635349,15.17.708.5788,100,0,5,2,Orianna,MIDDLE
NA1_5364608371,15.17.708.5788,200,0,1,3,Ambessa,TOP
NA1_5364576901,15.17.708.5788,200,0,2,10,Vladimir,MIDDLE
NA1_5364085646,15.17.708.5788,100,1,4,8,Swain,BOTTOM
NA1_5364064157,15.17.708.5788,200,1,1,6,Vladimir,MIDDLE
NA1_5377066355,15.19.714.7225,100,0,-1,1,Gwen,MIDDLE
NA1_5375930951,15.19.713.5912,200,1,2,7,Diana,JUNGLE
NA1_5375870949,15.19.713.5912,100,-1,3,4,Diana,JUNGLE
NA1_5374760965,15.19.713.5912,100,0,3,4,Syndra,MIDDLE
NA1_5374229138,15.19.713.5912,200,0,3,0,Rumble,MIDDLE
NA1_5374134066,15.18.710.2811,100,0,0,7,Swain,MIDDLE
NA1_5374041839,15.18.710.2811,100,0,-1,3,Jayce,TOP
NA1_5374005629,15.18.710.2811,100,1,0,6,Ambessa,TOP
NA1_5373963965,15.18.710.2811,100,0,1,5,Sylas,JUNGLE
NA1_5373019221,15.18.710.2811,200,-2,-2,5,Sivir,BOTTOM
NA1_5375139047,15.19.713.5912,200,1,3,7,Aurora,TOP
NA1_5374833072,15.19.713.5912,100,1,2,10,Sylas,JUNGLE
NA1_5374774845,15.19.713.5912,100,1,0,8,Aphelios,BOTTOM
NA1_5374112541,15.18.710.2811,100,1,4,4,Corki,MIDDLE
NA1_5374024978,15.18.710.2811,100,1,1,3,Riven,TOP
NA1_5373993995,15.18.710.2811,200,0,4,2,Rumble,JUNGLE
NA1_5373943415,15.18.710.2811,200,0,2,2,Kassadin,MIDDLE
NA1_5373920065,15.18.710.2811,200,0,1,2,Samira,BOTTOM
NA1_5373603422,15.18.710.2811,100,-1,-1,6,Corki,BOTTOM
NA1_5373589498,15.18.710.2811,100,0,2,4,JarvanIV,JUNGLE
NA1_5374176470,15.18.710.2811,100,0,0,1,Kayle,TOP
NA1_5372394545,15.18.710.2811,200,1,4,7,Caitlyn,BOTTOM
NA1_5371767592,15.18.710.2811,100,1,2,8,KogMaw,BOTTOM
NA1_5371743973,15.18.710.2811,200,1,0,3,Ahri,MIDDLE
NA1_5369711808,15.18.710.2811,100,1,0,0,Kaisa,BOTTOM
NA1_5369696085,15.18.710.2811,200,1,4,4,Anivia,MIDDLE
NA1_5369131545,15.18.710.2811,200,1,1,5,Ezreal,BOTTOM
NA1_5369120895,15.18.710.2811,200,0,1,8,Vladimir,MIDDLE
NA1_5369106498,15.18.710.2811,100,0,-1,4,Yasuo,TOP
NA1_5368053567,15.18.710.2811,100,1,-2,1,Kaisa,BOTTOM
NA1_5368027912,15.18.710.2811,100,0,-1,3,Teemo,TOP
NA1_5368005401,15.18.710.2811,100,1,1,6,Sivir,BOTTOM
NA1_5367983875,15.18.710.2811,100,0,3,7,Aurora,MIDDLE
NA1_5367961773,15.18.710.2811,200,1,5,1,Teemo,TOP
NA1_5367926038,15.18.710.2811,100,1,0,7,Swain,BOTTOM
NA1_5367905212,15.18.710.2811,100,0,-2,5,Aphelios,BOTTOM
NA1_5367883881,15.18.710.2811,200,2,-1,9,Ziggs,BOTTOM
NA1_5365169466,15.17.708.5788,200,1,4,7,Fiora,TOP
NA1_5365133639,15.17.708.5788,200,1,2,4,Jinx,BOTTOM
NA1_5374163157,15.18.710.2811,100,1,0,4,Aatrox,TOP
NA1_5372970268,15.18.710.2811,100,1,2,7,Jax,TOP
NA1_5372860491,15.18.710.2811,100,1,4,8,Jinx,BOTTOM
NA1_5370921229,15.18.710.2811,100,-1,-1,2,Kaisa,BOTTOM
NA1_5370898899,15.18.710.2811,100,0,-2,1,Aurora,MIDDLE
NA1_5370594755,15.18.710.2811,200,0,2,4,Ashe,BOTTOM
NA1_5370562182,15.18.710.2811,200,0,0,1,Smolder,MIDDLE
NA1_5367207489,15.18.710.2811,100,1,-1,6,Naafiri,JUNGLE
NA1_5367003217,15.18.710.2811,200,0,2,4,Jayce,TOP
NA1_5366973460,15.18.710.2811,100,1,2,6,Vladimir,TOP
NA1_5366926021,15.18.710.2811,200,0,3,-6,Ashe,BOTTOM
NA1_5374350670,15.19.713.5912,100,0,-1,5,Sion,TOP
NA1_5373877968,15.18.710.2811,100,0,1,1,Vladimir,MIDDLE
